latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
9.643,-63.55608,344.6,0.46,0.47,2019-10-18,17:06,N,nominal,1.0NRT,306.6,51.5,D
9.64815,-63.52666,344,0.46,0.47,2019-10-18,17:06,N,nominal,1.0NRT,299.8,6.9,D
9.64246,-63.55346,350.1,0.46,0.47,2019-10-18,17:06,N,nominal,1.0NRT,300.9,43.3,D
9.64316,-63.54925,331.9,0.46,0.47,2019-10-18,17:06,N,nominal,1.0NRT,297.2,4.9,D
9.64668,-63.52818,339,0.46,0.47,2019-10-18,17:06,N,nominal,1.0NRT,299.8,6.3,D
9.56194,-63.63107,343,0.47,0.48,2019-10-18,17:06,N,nominal,1.0NRT,297.4,5.1,D
9.37278,-64.52631,351.9,0.54,0.51,2019-10-18,17:06,N,nominal,1.0NRT,296.8,66.1,D
9.37366,-64.52132,352.2,0.54,0.51,2019-10-18,17:06,N,nominal,1.0NRT,296.3,66.1,D
9.5253,-63.66027,330.2,0.47,0.48,2019-10-18,17:06,N,nominal,1.0NRT,296.9,2.5,D
9.52605,-63.65597,328.7,0.47,0.48,2019-10-18,17:06,N,nominal,1.0NRT,297.5,2.5,D
9.37149,-64.52295,336.6,0.54,0.51,2019-10-18,17:06,N,nominal,1.0NRT,293.5,23.9,D
9.37234,-64.51799,341.6,0.54,0.51,2019-10-18,17:06,N,nominal,1.0NRT,295.5,32.4,D
9.54281,-63.3993,330.8,0.45,0.47,2019-10-18,17:06,N,nominal,1.0NRT,295.6,2.3,D
9.27433,-64.04494,339.8,0.51,0.49,2019-10-18,17:06,N,nominal,1.0NRT,290.7,2.8,D
9.22526,-64.05684,329.5,0.51,0.49,2019-10-18,17:06,N,nominal,1.0NRT,291.5,1.8,D
9.24848,-63.41436,341.8,0.46,0.47,2019-10-18,17:06,N,nominal,1.0NRT,295.8,6.6,D
8.59543,-66.56669,343.3,0.38,0.59,2019-10-18,17:06,N,nominal,1.0NRT,283.5,6.7,D
9.10101,-63.22082,337.1,0.45,0.47,2019-10-18,17:06,N,nominal,1.0NRT,294.9,7.9,D
8.3818,-65.93423,332.1,0.35,0.57,2019-10-18,17:06,N,nominal,1.0NRT,292.5,2.5,D
8.34075,-65.85989,367,0.35,0.57,2019-10-18,17:06,N,low,1.0NRT,289.2,12.5,D
8.33862,-65.872,334,0.35,0.57,2019-10-18,17:06,N,nominal,1.0NRT,287,7.3,D
8.33968,-65.86597,334.2,0.35,0.57,2019-10-18,17:06,N,nominal,1.0NRT,287.2,4.9,D
8.33449,-65.86497,367,0.35,0.57,2019-10-18,17:06,N,low,1.0NRT,289.6,7.3,D
8.33502,-65.86198,347.9,0.35,0.57,2019-10-18,17:06,N,nominal,1.0NRT,287.6,7.3,D
8.24632,-66.33304,325.6,0.38,0.58,2019-10-18,17:06,N,nominal,1.0NRT,290.4,3.2,D
8.55867,-64.13584,356.1,0.53,0.5,2019-10-18,17:06,N,nominal,1.0NRT,286.4,12.4,D
8.55585,-64.13331,340.3,0.53,0.5,2019-10-18,17:06,N,nominal,1.0NRT,282.9,4,D
8.68904,-63.15364,340.8,0.45,0.47,2019-10-18,17:06,N,nominal,1.0NRT,288.1,6,D
8.68474,-63.1529,342.6,0.45,0.47,2019-10-18,17:06,N,nominal,1.0NRT,289.7,6.7,D
8.34165,-64.52879,328.7,0.56,0.52,2019-10-18,17:06,N,nominal,1.0NRT,294.3,1.6,D
8.55175,-62.13047,342.2,0.39,0.44,2019-10-18,17:06,N,nominal,1.0NRT,292.3,4.1,D
8.49126,-62.21962,336.9,0.4,0.44,2019-10-18,17:06,N,nominal,1.0NRT,288.7,3.2,D
7.93931,-65.19057,327.6,0.64,0.54,2019-10-18,17:06,N,nominal,1.0NRT,267.8,5,D
8.43189,-61.53995,345.5,0.54,0.42,2019-10-18,17:06,N,nominal,1.0NRT,296,48.9,D
8.43269,-61.53502,333.5,0.54,0.42,2019-10-18,17:06,N,nominal,1.0NRT,288.8,48.9,D
7.45489,-65.51794,327.1,0.34,0.56,2019-10-18,17:06,N,nominal,1.0NRT,283.1,1.7,D
8.08609,-61.88272,355.1,0.38,0.43,2019-10-18,17:06,N,nominal,1.0NRT,287.7,13.4,D
7.45429,-65.5159,328.7,0.34,0.56,2019-10-18,17:06,N,nominal,1.0NRT,282.2,2.3,D
7.18416,-66.45751,327.4,0.4,0.6,2019-10-18,17:06,N,nominal,1.0NRT,289.1,3.5,D
7.18422,-66.45872,336.3,0.4,0.6,2019-10-18,17:06,N,nominal,1.0NRT,289,2.8,D
7.24381,-63.56754,327.6,0.51,0.49,2019-10-18,17:06,N,nominal,1.0NRT,293,6.2,D
7.55297,-71.92151,325.7,0.44,0.62,2019-10-18,18:48,N,nominal,1.0NRT,286.4,2.3,D
14.329,-84.30657,329.1,0.39,0.36,2019-10-18,18:48,N,nominal,1.0NRT,295.5,2,D
14.26509,-85.42612,334.2,0.4,0.37,2019-10-18,18:48,N,nominal,1.0NRT,296.5,2.7,D
14.01082,-87.01762,332.8,0.47,0.39,2019-10-18,18:48,N,nominal,1.0NRT,299.6,4,D
14.01011,-87.02184,332.5,0.47,0.4,2019-10-18,18:48,N,nominal,1.0NRT,301.7,4,D
14.25259,-85.72195,330.9,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,295.6,5.7,D
14.252,-85.72562,329,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,294,3.5,D
14.31024,-85.71246,331.1,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,295.8,2.2,D
14.37795,-85.34919,331,0.4,0.37,2019-10-18,18:48,N,nominal,1.0NRT,298.3,3.9,D
14.38074,-85.35349,332.7,0.4,0.37,2019-10-18,18:48,N,nominal,1.0NRT,297.3,3.8,D
14.3813,-85.354,331.1,0.4,0.37,2019-10-18,18:48,N,nominal,1.0NRT,297.2,1.7,D
14.38478,-85.94585,336,0.42,0.38,2019-10-18,18:48,N,nominal,1.0NRT,299.2,7.2,D
14.47217,-85.74768,331.2,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,297.4,1.5,D
14.36574,-86.49378,330.2,0.44,0.38,2019-10-18,18:48,N,nominal,1.0NRT,298.7,2.8,D
14.4816,-85.8865,329.6,0.42,0.37,2019-10-18,18:48,N,low,1.0NRT,300.5,3.9,D
14.48097,-85.8904,332.7,0.42,0.37,2019-10-18,18:48,N,nominal,1.0NRT,301.6,7.3,D
14.37404,-86.55387,331.8,0.44,0.38,2019-10-18,18:48,N,nominal,1.0NRT,297.3,4.2,D
14.37339,-86.55787,331.2,0.44,0.38,2019-10-18,18:48,N,nominal,1.0NRT,296.4,4.2,D
14.48502,-85.8871,331.2,0.42,0.37,2019-10-18,18:48,N,nominal,1.0NRT,299,3.9,D
14.68817,-85.46272,335.7,0.4,0.37,2019-10-18,18:48,N,nominal,1.0NRT,299.7,5.1,D
14.68898,-85.46301,335,0.4,0.37,2019-10-18,18:48,N,nominal,1.0NRT,299.7,6.3,D
14.73352,-85.31403,338.5,0.4,0.37,2019-10-18,18:48,N,nominal,1.0NRT,297.9,3,D
14.9111,-84.39555,328.8,0.39,0.36,2019-10-18,18:48,N,nominal,1.0NRT,293.9,1.3,D
14.83631,-85.97964,330.9,0.42,0.37,2019-10-18,18:48,N,nominal,1.0NRT,293.3,2.8,D
15.01299,-85.441,344.8,0.4,0.37,2019-10-18,18:48,N,nominal,1.0NRT,299.7,6.3,D
15.01637,-85.44151,331.9,0.4,0.37,2019-10-18,18:48,N,nominal,1.0NRT,297.4,6.3,D
15.0632,-85.17383,332.4,0.4,0.37,2019-10-18,18:48,N,nominal,1.0NRT,299.5,4.9,D
15.09193,-85.12239,332.7,0.39,0.36,2019-10-18,18:48,N,nominal,1.0NRT,299,2.3,D
14.986,-86.04988,343.9,0.42,0.37,2019-10-18,18:48,N,nominal,1.0NRT,297.5,9.8,D
14.72691,-88.03948,333.8,0.52,0.41,2019-10-18,18:48,N,nominal,1.0NRT,296.5,6.5,D
14.98495,-87.00495,345.1,0.45,0.39,2019-10-18,18:48,N,nominal,1.0NRT,297.1,7.1,D
15.01941,-87.0185,332.9,0.46,0.39,2019-10-18,18:48,N,nominal,1.0NRT,291.3,6.4,D
15.16751,-86.5844,340.1,0.43,0.38,2019-10-18,18:48,N,nominal,1.0NRT,296.5,4.7,D
15.17096,-86.58525,345.2,0.43,0.38,2019-10-18,18:48,N,nominal,1.0NRT,299.4,15.3,D
15.24336,-86.58215,333.6,0.43,0.38,2019-10-18,18:48,N,nominal,1.0NRT,299.4,6.7,D
14.99957,-88.19498,332.2,0.52,0.42,2019-10-18,18:48,N,nominal,1.0NRT,297.5,2.6,D
14.99752,-88.19788,332.1,0.52,0.42,2019-10-18,18:48,N,nominal,1.0NRT,297.8,3.2,D
15.42217,-85.90288,348.9,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,306.3,16.2,D
15.42917,-85.88101,335.6,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,302.1,3.4,D
15.32752,-86.55318,334,0.43,0.38,2019-10-18,18:48,N,nominal,1.0NRT,300.4,3.1,D
15.53376,-85.28721,339,0.4,0.37,2019-10-18,18:48,N,nominal,1.0NRT,301.7,3.8,D
15.20728,-87.48364,332.1,0.48,0.4,2019-10-18,18:48,N,nominal,1.0NRT,297.4,3.6,D
15.55276,-85.42933,330.3,0.4,0.37,2019-10-18,18:48,N,nominal,1.0NRT,298.3,3,D
15.50182,-85.8877,330.1,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,294.8,2.3,D
15.48059,-86.06214,334.6,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,300.1,5.4,D
15.55283,-86.32678,333.5,0.42,0.38,2019-10-18,18:48,N,nominal,1.0NRT,299.4,6.3,D
15.53839,-86.48061,330.3,0.43,0.38,2019-10-18,18:48,N,nominal,1.0NRT,298.8,1.7,D
15.79797,-84.93899,346.7,0.39,0.36,2019-10-18,18:48,N,nominal,1.0NRT,299.5,5.7,D
15.70686,-85.67339,336.6,0.4,0.37,2019-10-18,18:48,N,nominal,1.0NRT,302,3.5,D
15.41987,-87.44186,332.1,0.47,0.4,2019-10-18,18:48,N,nominal,1.0NRT,298.3,4.7,D
15.85964,-85.19569,336.8,0.39,0.36,2019-10-18,18:48,N,nominal,1.0NRT,299.6,3.3,D
15.18271,-89.39179,339.4,0.4,0.45,2019-10-18,18:48,N,nominal,1.0NRT,295.5,8.2,D
15.18214,-89.39505,336.5,0.4,0.45,2019-10-18,18:48,N,nominal,1.0NRT,295.7,6.9,D
15.65051,-86.65677,334.1,0.43,0.38,2019-10-18,18:48,N,nominal,1.0NRT,301.8,4.7,D
15.18631,-89.39522,339.4,0.4,0.45,2019-10-18,18:48,N,nominal,1.0NRT,294.3,5.7,D
15.32556,-88.6188,333.5,0.54,0.42,2019-10-18,18:48,N,nominal,1.0NRT,299.5,5.8,D
15.3295,-88.61917,329.8,0.54,0.42,2019-10-18,18:48,N,nominal,1.0NRT,298,3.8,D
15.84456,-85.75553,331.4,0.4,0.37,2019-10-18,18:48,N,low,1.0NRT,302.7,1.5,D
15.39824,-88.50211,333.1,0.53,0.42,2019-10-18,18:48,N,nominal,1.0NRT,299.4,5.1,D
15.31785,-89.14411,333.7,0.39,0.44,2019-10-18,18:48,N,nominal,1.0NRT,299.2,2.7,D
15.37932,-89.07529,330.7,0.38,0.44,2019-10-18,18:48,N,nominal,1.0NRT,298.8,1.6,D
15.79448,-86.61285,330.9,0.43,0.38,2019-10-18,18:48,N,nominal,1.0NRT,300.8,3.6,D
15.46935,-88.73926,332.5,0.55,0.43,2019-10-18,18:48,N,nominal,1.0NRT,299.8,5.4,D
15.78147,-87.20174,344.5,0.45,0.39,2019-10-18,18:48,N,nominal,1.0NRT,304.3,35.5,D
15.54969,-88.71601,329.6,0.55,0.42,2019-10-18,18:48,N,nominal,1.0NRT,300.4,3.1,D
15.62513,-88.58244,337,0.54,0.42,2019-10-18,18:48,N,nominal,1.0NRT,301.4,6.9,D
15.72351,-88.66567,338.4,0.54,0.42,2019-10-18,18:48,N,nominal,1.0NRT,298.6,6.6,D
15.84456,-89.16753,346.5,0.38,0.43,2019-10-18,18:48,N,nominal,1.0NRT,298.9,16.6,D
15.8713,-89.43776,342.4,0.4,0.44,2019-10-18,18:48,N,nominal,1.0NRT,297.2,8.8,D
15.91867,-89.64299,330,0.41,0.45,2019-10-18,18:48,N,nominal,1.0NRT,296.6,3.1,D
16.00896,-89.20897,329.3,0.57,0.43,2019-10-18,18:48,N,nominal,1.0NRT,291.6,3.2,D
15.93307,-89.67329,339.2,0.41,0.45,2019-10-18,18:48,N,nominal,1.0NRT,294.8,3.7,D
16.03049,-89.64864,334,0.41,0.45,2019-10-18,18:48,N,nominal,1.0NRT,295.5,2.6,D
18.53537,-70.27934,336.6,0.77,0.77,2019-10-18,18:48,N,nominal,1.0NRT,293.1,7.2,D
16.31973,-88.65108,352.3,0.53,0.42,2019-10-18,18:48,N,nominal,1.0NRT,300.2,16.4,D
16.31888,-88.65602,334.4,0.53,0.42,2019-10-18,18:48,N,nominal,1.0NRT,298.3,6.4,D
16.16578,-89.56509,333.6,0.4,0.44,2019-10-18,18:48,N,nominal,1.0NRT,294.9,1,D
16.32205,-88.64929,340.6,0.53,0.42,2019-10-18,18:48,N,nominal,1.0NRT,299.5,8.7,D
16.16549,-89.5653,331.5,0.4,0.44,2019-10-18,18:48,N,nominal,1.0NRT,295,1.5,D
16.17704,-89.64045,348.9,0.4,0.44,2019-10-18,18:48,N,nominal,1.0NRT,294.7,6.1,D
15.94317,-90.95782,330.3,0.49,0.49,2019-10-18,18:48,N,nominal,1.0NRT,291.4,2.6,D
16.19666,-89.60159,343.5,0.4,0.44,2019-10-18,18:48,N,nominal,1.0NRT,295.4,4.5,D
16.2007,-89.60243,329.4,0.4,0.44,2019-10-18,18:48,N,nominal,1.0NRT,294.1,2.1,D
16.07459,-90.39394,330,0.45,0.47,2019-10-18,18:48,N,nominal,1.0NRT,295.3,1.9,D
16.29011,-89.26269,331.9,0.57,0.43,2019-10-18,18:48,N,nominal,1.0NRT,292.5,4.5,D
18.77099,-70.19112,330.7,0.78,0.78,2019-10-18,18:48,N,nominal,1.0NRT,293.9,4,D
10.10373,-74.26395,337.3,0.33,0.55,2019-10-18,18:48,N,nominal,1.0NRT,291,2.9,D
10.10333,-74.26701,338.2,0.33,0.55,2019-10-18,18:48,N,nominal,1.0NRT,291.6,2.9,D
10.42409,-84.18826,349.3,0.4,0.37,2019-10-18,18:48,N,nominal,1.0NRT,293.3,10.1,D
10.55778,-84.29922,331.2,0.4,0.37,2019-10-18,18:48,N,nominal,1.0NRT,287.6,3.4,D
11.98339,-86.1685,343.1,0.45,0.39,2019-10-18,18:48,N,nominal,1.0NRT,295.6,12.8,D
12.70465,-84.8367,330.9,0.4,0.37,2019-10-18,18:48,N,nominal,1.0NRT,291.5,3.4,D
12.81754,-86.19471,341.1,0.44,0.39,2019-10-18,18:48,N,nominal,1.0NRT,295.7,6.8,D
13.05678,-84.97839,346.8,0.4,0.37,2019-10-18,18:48,N,nominal,1.0NRT,295.2,11.9,D
13.02376,-85.42832,332,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,293.8,3.3,D
13.03076,-85.47279,334.1,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,294.6,3.4,D
13.19503,-85.1837,334.6,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,298.1,9.9,D
13.19444,-85.18748,329.8,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,295.5,5.3,D
13.24363,-85.05836,328.4,0.4,0.37,2019-10-18,18:48,N,nominal,1.0NRT,295.4,3.1,D
13.22777,-85.15811,346.5,0.4,0.37,2019-10-18,18:48,N,nominal,1.0NRT,296.8,7.6,D
13.24678,-85.27937,330.4,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,293.2,2.8,D
13.42596,-85.40555,331.3,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,296.7,4.6,D
13.39949,-86.0584,331.4,0.43,0.38,2019-10-18,18:48,N,nominal,1.0NRT,297,2.5,D
13.6416,-84.57162,329.7,0.39,0.36,2019-10-18,18:48,N,nominal,1.0NRT,294.5,2.5,D
13.60482,-85.06889,337.5,0.4,0.37,2019-10-18,18:48,N,nominal,1.0NRT,299,5.4,D
13.60818,-85.0695,333.1,0.4,0.37,2019-10-18,18:48,N,nominal,1.0NRT,296.3,4.9,D
13.65205,-84.87788,330.5,0.4,0.37,2019-10-18,18:48,N,nominal,1.0NRT,294.4,4.9,D
13.71221,-84.60146,334.2,0.39,0.36,2019-10-18,18:48,N,nominal,1.0NRT,297.9,3.1,D
13.7703,-84.48576,333.2,0.39,0.36,2019-10-18,18:48,N,nominal,1.0NRT,295.7,2.9,D
13.59291,-85.62765,329,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,296.8,1.8,D
13.78638,-84.47005,337.4,0.39,0.36,2019-10-18,18:48,N,nominal,1.0NRT,296.1,6.8,D
13.68151,-85.46817,333,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,298.5,1.9,D
13.6781,-85.62251,333.2,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,300.1,15.2,D
13.67749,-85.62635,328.6,0.41,0.37,2019-10-18,18:48,N,low,1.0NRT,302,15.2,D
13.7906,-85.00159,329.2,0.4,0.37,2019-10-18,18:48,N,nominal,1.0NRT,295.4,3.4,D
13.70761,-85.52151,332,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,297.4,2.8,D
13.95238,-84.11645,334.4,0.39,0.36,2019-10-18,18:48,N,nominal,1.0NRT,295.7,3.3,D
13.75829,-85.51094,330.4,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,298.2,3,D
13.74871,-85.6812,335.3,0.42,0.37,2019-10-18,18:48,N,nominal,1.0NRT,298.7,2.9,D
13.84851,-85.09402,344.3,0.4,0.37,2019-10-18,18:48,N,nominal,1.0NRT,296.7,7,D
13.87537,-85.12108,332.5,0.4,0.37,2019-10-18,18:48,N,nominal,1.0NRT,298,4.8,D
13.83254,-85.41943,329.8,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,296.7,2.6,D
13.87583,-85.38841,329.2,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,295.6,2.4,D
14.12874,-83.91587,332.9,0.38,0.36,2019-10-18,18:48,N,nominal,1.0NRT,296.1,2.7,D
13.97269,-85.12597,336.7,0.4,0.37,2019-10-18,18:48,N,nominal,1.0NRT,296.4,4.5,D
14.16266,-84.04567,343.4,0.38,0.36,2019-10-18,18:48,N,nominal,1.0NRT,297.6,7.4,D
14.1871,-83.9077,332.9,0.38,0.36,2019-10-18,18:48,N,nominal,1.0NRT,298,2.9,D
13.92146,-85.60413,331.6,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,297.3,3,D
13.91571,-85.66165,336.2,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,294.3,4.2,D
13.95545,-85.50134,330.8,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,296.1,3.1,D
13.80452,-86.43226,334.1,0.44,0.39,2019-10-18,18:48,N,nominal,1.0NRT,295.4,3,D
14.19675,-84.00015,332.7,0.38,0.36,2019-10-18,18:48,N,nominal,1.0NRT,298,6.5,D
14.1962,-84.00371,330.7,0.38,0.36,2019-10-18,18:48,N,nominal,1.0NRT,297,4.1,D
14.21358,-83.91191,333.7,0.38,0.36,2019-10-18,18:48,N,nominal,1.0NRT,297,2.6,D
14.23107,-83.86378,344.3,0.38,0.36,2019-10-18,18:48,N,nominal,1.0NRT,294.8,4.2,D
14.23858,-83.97045,329.9,0.38,0.36,2019-10-18,18:48,N,nominal,1.0NRT,298,2.5,D
14.03699,-85.33858,333.5,0.4,0.37,2019-10-18,18:48,N,nominal,1.0NRT,298,3.6,D
13.98799,-85.67088,345.5,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,300.9,6.7,D
13.99141,-85.67146,335.3,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,297,6.7,D
14.23035,-84.20232,331.3,0.39,0.36,2019-10-18,18:48,N,nominal,1.0NRT,297.4,2.9,D
14.0077,-85.63499,341.3,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,300,9.9,D
14.01111,-85.63563,338.4,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,297.7,9.9,D
14.01098,-85.63569,339.4,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,297.9,8.4,D
14.23071,-84.26501,332.3,0.39,0.36,2019-10-18,18:48,N,nominal,1.0NRT,296.1,3.5,D
14.22029,-84.3326,334.4,0.39,0.36,2019-10-18,18:48,N,nominal,1.0NRT,295.7,4.7,D
14.0392,-85.50405,332.2,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,295.3,1.3,D
14.26429,-84.1791,332.1,0.39,0.36,2019-10-18,18:48,N,nominal,1.0NRT,296.2,2.8,D
14.28082,-84.1599,333.3,0.39,0.36,2019-10-18,18:48,N,nominal,1.0NRT,297.4,4.5,D
14.32494,-83.93752,335.3,0.38,0.36,2019-10-18,18:48,N,nominal,1.0NRT,297.4,5.1,D
14.24852,-84.48031,329.7,0.39,0.36,2019-10-18,18:48,N,nominal,1.0NRT,297.6,1.9,D
14.07995,-85.57702,336.1,0.41,0.37,2019-10-18,18:48,N,nominal,1.0NRT,297.4,3.8,D
16.08785,-90.54139,330.8,0.46,0.47,2019-10-18,18:48,N,nominal,1.0NRT,295.8,2.9,D
16.17697,-90.40041,334.5,0.45,0.47,2019-10-18,18:48,N,nominal,1.0NRT,297.5,3,D
16.3255,-90.20601,333.6,0.43,0.46,2019-10-18,18:48,N,nominal,1.0NRT,291,1.6,D
16.34453,-90.19706,342.4,0.43,0.46,2019-10-18,18:48,N,nominal,1.0NRT,295.4,4.8,D
16.40205,-90.14179,337.8,0.43,0.46,2019-10-18,18:48,N,nominal,1.0NRT,294,4.7,D
16.38276,-90.24627,335.2,0.44,0.46,2019-10-18,18:48,N,nominal,1.0NRT,296.3,5.5,D
16.43408,-90.25179,350,0.44,0.46,2019-10-18,18:48,N,nominal,1.0NRT,292.5,6.1,D
16.45929,-90.257,334,0.44,0.46,2019-10-18,18:48,N,nominal,1.0NRT,291.2,3.1,D
16.46057,-90.27412,331.7,0.44,0.46,2019-10-18,18:48,N,nominal,1.0NRT,292.6,3.8,D
16.28503,-91.2903,338.1,0.51,0.49,2019-10-18,18:48,N,nominal,1.0NRT,289.8,5.7,D
16.28635,-91.28868,335,0.51,0.49,2019-10-18,18:48,N,nominal,1.0NRT,289.3,4.2,D
16.26943,-91.804,332.3,0.55,0.51,2019-10-18,18:48,N,nominal,1.0NRT,287.7,5.3,D
19.18112,-70.43593,333.8,0.76,0.77,2019-10-18,18:48,N,nominal,1.0NRT,297.2,8.4,D
19.24083,-70.34401,330.9,0.77,0.77,2019-10-18,18:48,N,nominal,1.0NRT,294.1,5.7,D
16.43654,-91.64256,337.1,0.53,0.5,2019-10-18,18:48,N,nominal,1.0NRT,287.3,6.8,D
16.81088,-89.61705,344,0.39,0.44,2019-10-18,18:48,N,nominal,1.0NRT,296.1,11.3,D
16.81171,-89.61671,367,0.39,0.44,2019-10-18,18:48,N,high,1.0NRT,295.1,10.1,D
16.43523,-91.64368,327.1,0.53,0.5,2019-10-18,18:48,N,nominal,1.0NRT,288.4,4.2,D
19.24218,-70.34889,338.5,0.77,0.77,2019-10-18,18:48,N,nominal,1.0NRT,295,7.5,D
16.43976,-91.64498,331.4,0.53,0.5,2019-10-18,18:48,N,nominal,1.0NRT,286.7,4.2,D
16.49741,-91.66859,326.6,0.53,0.5,2019-10-18,18:48,N,nominal,1.0NRT,290,3.4,D
19.68512,-71.56452,331.6,0.65,0.73,2019-10-18,18:48,N,nominal,1.0NRT,290.5,2.6,D
16.99479,-92.33649,325.3,0.58,0.52,2019-10-18,18:48,N,nominal,1.0NRT,285.5,2.8,D
18.11957,-88.29033,331.8,0.48,0.4,2019-10-18,18:48,N,nominal,1.0NRT,294.7,6.5,D
18.12129,-88.76137,330.1,0.51,0.41,2019-10-18,18:48,N,nominal,1.0NRT,296.2,15.7,D
17.89771,-92.49,340.3,0.57,0.52,2019-10-18,18:48,N,nominal,1.0NRT,281.4,6.3,D
17.8969,-92.4928,339.6,0.57,0.52,2019-10-18,18:48,N,nominal,1.0NRT,281.1,5.3,D
20.35456,-76.14787,330.8,0.34,0.56,2019-10-18,18:48,N,nominal,1.0NRT,292.7,2.5,D
17.84317,-93.11777,349.2,0.63,0.54,2019-10-18,18:48,N,nominal,1.0NRT,285.3,19.8,D
17.84201,-93.12365,340.5,0.63,0.54,2019-10-18,18:48,N,nominal,1.0NRT,285.1,9.9,D
17.89448,-93.17422,340.6,0.63,0.54,2019-10-18,18:48,N,nominal,1.0NRT,287.7,21.9,D
17.8933,-93.18011,340.3,0.63,0.54,2019-10-18,18:48,N,nominal,1.0NRT,287.4,9.7,D
17.8921,-93.18604,330.6,0.63,0.54,2019-10-18,18:48,N,nominal,1.0NRT,287.2,9.7,D
17.89091,-93.19189,334.1,0.63,0.54,2019-10-18,18:48,N,nominal,1.0NRT,287.9,10,D
17.90319,-93.18225,346.6,0.63,0.54,2019-10-18,18:48,N,nominal,1.0NRT,287.3,9.4,D
17.902,-93.18814,333.4,0.63,0.54,2019-10-18,18:48,N,nominal,1.0NRT,287.9,9.4,D
18.7693,-88.60351,327,0.49,0.4,2019-10-18,18:48,N,nominal,1.0NRT,285.9,3.4,D
17.90865,-93.52107,329.4,0.33,0.55,2019-10-18,18:48,N,nominal,1.0NRT,286.4,1.2,D
17.9137,-93.5222,328.9,0.33,0.55,2019-10-18,18:48,N,nominal,1.0NRT,286.3,1.3,D
17.91103,-93.5237,326.4,0.33,0.55,2019-10-18,18:48,N,nominal,1.0NRT,286.1,3,D
19.02313,-88.41451,331,0.47,0.4,2019-10-18,18:48,N,nominal,1.0NRT,287.7,3.4,D
18.02946,-93.92451,355.9,0.35,0.57,2019-10-18,18:48,N,nominal,1.0NRT,286.4,3.4,D
18.03464,-93.92566,329.8,0.35,0.57,2019-10-18,18:48,N,nominal,1.0NRT,285.6,3.4,D
18.09116,-94.04739,325.9,0.35,0.57,2019-10-18,18:48,N,nominal,1.0NRT,285.4,2.1,D
18.22029,-93.89443,338.5,0.34,0.56,2019-10-18,18:48,N,nominal,1.0NRT,284.2,4.2,D
18.8693,-92.62216,334.4,0.56,0.51,2019-10-18,18:48,N,nominal,1.0NRT,283.2,25.7,D
18.86826,-92.62741,328.7,0.56,0.51,2019-10-18,18:48,N,nominal,1.0NRT,283.1,32,D
19.29502,-92.16444,345,0.51,0.49,2019-10-18,18:48,N,nominal,1.0NRT,277.3,16.7,D
19.29407,-92.16927,349.1,0.51,0.49,2019-10-18,18:48,N,nominal,1.0NRT,275.2,16.7,D
22.75381,-80.56789,342.3,0.57,0.43,2019-10-18,18:48,N,nominal,1.0NRT,276.9,7,D
31.7584,-95.76219,355.8,0.48,0.48,2019-10-18,18:54,N,nominal,1.0NRT,296.7,14.8,D
30.92532,-92.19156,344.2,0.49,0.4,2019-10-18,18:54,N,nominal,1.0NRT,296,16.9,D
30.54669,-94.75719,342.6,0.44,0.46,2019-10-18,18:54,N,nominal,1.0NRT,293.5,10.5,D
30.54572,-94.76179,344.9,0.45,0.47,2019-10-18,18:54,N,nominal,1.0NRT,296.7,10.5,D
30.54475,-94.76636,344.9,0.45,0.47,2019-10-18,18:54,N,nominal,1.0NRT,294,10,D
